,date,hour,hourly_polarity,datetime,polarity_diff
1299,2022-04-19,10,0.17711999913056692,2022-04-1910,0.4936425815646847
1300,2022-04-19,11,0.16568378419489474,2022-04-1911,-0.011436214935672179
1301,2022-04-19,12,0.11976093315752223,2022-04-1912,-0.04592285103737251
1302,2022-04-19,13,0.04146027003657328,2022-04-1913,-0.07830066312094895
1303,2022-04-19,14,0.10680395711471538,2022-04-1914,0.0653436870781421
1304,2022-04-19,15,0.19724871705357844,2022-04-1915,0.09044475993886306
1305,2022-04-19,16,-0.012154255934218143,2022-04-1916,-0.2094029729877966
1306,2022-04-19,17,0.011390220090422941,2022-04-1917,0.023544476024641083
1307,2022-04-19,18,0.1989716224976488,2022-04-1918,0.18758140240722584
1308,2022-04-19,19,0.0403610390502137,2022-04-1919,-0.1586105834474351
1309,2022-04-19,20,0.05054873797823401,2022-04-1920,0.010187698928020308
1310,2022-04-19,21,-0.023384824062564542,2022-04-1921,-0.07393356204079855
1311,2022-04-19,22,-0.029956623822091574,2022-04-1922,-0.006571799759527031
1312,2022-04-19,23,-0.27908715527128736,2022-04-1923,-0.24913053144919578
1313,2022-04-20,00,-0.14933076737305293,2022-04-2000,0.12975638789823443
1314,2022-04-20,01,-0.07551249652169645,2022-04-2001,0.07381827085135648
1315,2022-04-20,02,-0.12953076838300778,2022-04-2002,-0.054018271861311334
1316,2022-04-20,03,-0.03369999548760794,2022-04-2003,0.09583077289539985
1317,2022-04-20,04,-0.04276142088430268,2022-04-2004,-0.009061425396694744
1318,2022-04-20,05,-0.11794166125002362,2022-04-2005,-0.07518024036572094
1319,2022-04-20,06,-0.11720929710670959,2022-04-2006,0.0007323641433140265
1320,2022-04-20,07,0.004312121224674312,2022-04-2007,0.1215214183313839
1321,2022-04-20,08,0.06118712832431982,2022-04-2008,0.05687500709964551
1322,2022-04-20,09,0.027258416471800002,2022-04-2009,-0.03392871185251982
1323,2022-04-20,10,0.1108966117440644,2022-04-2010,0.0836381952722644
1324,2022-04-20,11,0.017367258272339814,2022-04-2011,-0.09352935347172459
1325,2022-04-20,12,0.0030140025168657303,2022-04-2012,-0.014353255755474083
1326,2022-04-20,13,0.011074418331994566,2022-04-2013,0.008060415815128836
1327,2022-04-20,14,-0.02266936833122829,2022-04-2014,-0.033743786663222856
1328,2022-04-20,15,0.040400699770950774,2022-04-2015,0.06307006810217906
1329,2022-04-20,16,0.10267643267466764,2022-04-2016,0.062275732903716866
1330,2022-04-20,17,0.1831467107526566,2022-04-2017,0.08047027807798895
1331,2022-04-20,18,0.20186351340364767,2022-04-2018,0.01871680265099107
1332,2022-04-20,19,0.15622302534450827,2022-04-2019,-0.045640488059139395
1333,2022-04-20,20,0.16922892380721313,2022-04-2020,0.013005898462704862
1334,2022-04-20,21,0.14326063817010282,2022-04-2021,-0.025968285637110317
1335,2022-04-20,22,0.25582940982399033,2022-04-2022,0.11256877165388751
1336,2022-04-20,23,0.24761397704001395,2022-04-2023,-0.008215432783976379
1337,2022-04-21,00,0.17334683550686775,2022-04-2100,-0.0742671415331462
1338,2022-04-21,01,0.21126071490081294,2022-04-2101,0.03791387939394519
1339,2022-04-21,02,0.14541123547915663,2022-04-2102,-0.06584947942165631
1340,2022-04-21,03,-0.043597902998432414,2022-04-2103,-0.18900913847758904
1341,2022-04-21,04,0.12070722833096263,2022-04-2104,0.16430513132939506
1342,2022-04-21,05,0.01788615183188365,2022-04-2105,-0.10282107649907898
1343,2022-04-21,06,0.036752378337440036,2022-04-2106,0.018866226505556385
1344,2022-04-21,07,-0.011936471874223037,2022-04-2107,-0.048688850211663075
1345,2022-04-21,08,0.01928971833157762,2022-04-2108,0.031226190205800655
1346,2022-04-21,09,-0.08404215826999907,2022-04-2109,-0.1033318766015767
1347,2022-04-21,10,-0.016625000671906906,2022-04-2110,0.06741715759809216
1348,2022-04-21,11,0.03246145924398055,2022-04-2111,0.049086459915887455
1349,2022-04-21,12,0.016550887971234746,2022-04-2112,-0.015910571272745803
1350,2022-04-21,13,0.05424146383728196,2022-04-2113,0.03769057586604722
1351,2022-04-21,14,0.010135151107202877,2022-04-2114,-0.04410631273007909
1352,2022-04-21,15,0.3310309981187098,2022-04-2115,0.3208958470115069
1353,2022-04-21,16,0.17598854318786297,2022-04-2116,-0.1550424549308468
1354,2022-04-21,17,-0.06465673710860259,2022-04-2117,-0.24064528029646556
1355,2022-04-21,18,0.07441044395872906,2022-04-2118,0.13906718106733165
1356,2022-04-21,19,0.18217326597412034,2022-04-2119,0.10776282201539128
1357,2022-04-21,20,-0.10736394742009592,2022-04-2120,-0.28953721339421623
1358,2022-04-21,21,0.0009017860782997948,2022-04-2121,0.10826573349839572
1359,2022-04-21,22,-0.1963126532780596,2022-04-2122,-0.1972144393563594
1360,2022-04-21,23,0.013253997340798377,2022-04-2123,0.20956665061885799
1361,2022-04-22,00,0.02437179395530978,2022-04-2200,0.011117796614511401
1362,2022-04-22,01,0.06864623477061589,2022-04-2201,0.04427444081530611
1363,2022-04-22,02,-0.08613571900950402,2022-04-2202,-0.1547819537801199
1364,2022-04-22,03,-0.16721296796782148,2022-04-2203,-0.08107724895831746
1365,2022-04-22,04,-0.20553289883230863,2022-04-2204,-0.03831993086448715
1366,2022-04-22,05,-0.06507518737964386,2022-04-2205,0.14045771145266478
1367,2022-04-22,06,-0.1265402236831901,2022-04-2206,-0.06146503630354623
1368,2022-04-22,07,-0.03401793675689862,2022-04-2207,0.09252228692629147
1369,2022-04-22,08,0.019264932794423848,2022-04-2208,0.05328286955132247
1370,2022-04-22,09,-0.14331097054866052,2022-04-2209,-0.16257590334308436
1371,2022-04-22,10,-0.0937377393667428,2022-04-2210,0.04957323118191771
1372,2022-04-22,11,-0.16377983430103094,2022-04-2211,-0.07004209493428813
1373,2022-04-22,12,-0.1876712256251908,2022-04-2212,-0.023891391324159877
1374,2022-04-22,13,0.120744697128733,2022-04-2213,0.3084159227539238
1375,2022-04-22,14,-0.12882245372550016,2022-04-2214,-0.24956715085423314
1376,2022-04-22,15,-0.11303092524605363,2022-04-2215,0.015791528479446537
1377,2022-04-22,16,-0.08554915423994347,2022-04-2216,0.027481771006110156
1378,2022-04-22,17,-0.06514878248477854,2022-04-2217,0.02040037175516493
1379,2022-04-22,18,-0.21409487585799816,2022-04-2218,-0.14894609337321962
1380,2022-04-22,19,-0.11631930135844047,2022-04-2219,0.09777557449955769
1381,2022-04-22,20,-0.13943913481805637,2022-04-2220,-0.023119833459615893
1382,2022-04-22,21,-0.13658963270761348,2022-04-2221,0.002849502110442881
1383,2022-04-22,22,-0.11131122886982499,2022-04-2222,0.025278403837788496
1384,2022-04-22,23,-0.22724767899963744,2022-04-2223,-0.11593645012981245
1385,2022-04-23,00,-0.32700170185101235,2022-04-2300,-0.09975402285137491
1386,2022-04-23,01,-0.2922606590341349,2022-04-2301,0.034741042816877454
1387,2022-04-23,02,-0.02366949718887523,2022-04-2302,0.26859116184525966
1388,2022-04-23,03,-0.26251171596415407,2022-04-2303,-0.23884221877527884
1389,2022-04-23,04,-0.1007465134526408,2022-04-2304,0.16176520251151327
1390,2022-04-23,05,-0.2614576994226529,2022-04-2305,-0.1607111859700121
1391,2022-04-23,06,-0.1791485336006564,2022-04-2306,0.08230916582199649
1392,2022-04-23,07,-0.0024595550271902192,2022-04-2307,0.1766889785734662
1393,2022-04-23,08,0.044288889309506356,2022-04-2308,0.046748444336696574
1394,2022-04-23,09,0.013948048186766636,2022-04-2309,-0.03034084112273972
1395,2022-04-23,10,-0.012571876461151987,2022-04-2310,-0.026519924647918622
1396,2022-04-23,11,0.09639677002785667,2022-04-2311,0.10896864648900866
1397,2022-04-23,12,0.04380267605717693,2022-04-2312,-0.05259409397067974
1398,2022-04-23,13,0.05338830945940761,2022-04-2313,0.009585633402230682
1399,2022-04-23,14,0.07950357099374135,2022-04-2314,0.026115261534333738
1400,2022-04-23,15,-0.10868202342411105,2022-04-2315,-0.1881855944178524
1401,2022-04-23,16,0.1872670793133538,2022-04-2316,0.29594910273746483
1402,2022-04-23,17,0.5548053282326546,2022-04-2317,0.3675382489193008
1403,2022-04-23,18,0.2731675083562732,2022-04-2318,-0.2816378198763814
1404,2022-04-23,19,-0.0002912139973124942,2022-04-2319,-0.27345872235358565
1405,2022-04-23,20,0.05709198062066679,2022-04-2320,0.057383194617979284
1406,2022-04-23,21,-0.12721040338880754,2022-04-2321,-0.18430238400947432
1407,2022-04-23,22,0.06817970324055593,2022-04-2322,0.19539010662936346
1408,2022-04-23,23,0.2565102035395142,2022-04-2323,0.18833050029895826
1409,2022-04-24,00,-0.0896604180129038,2022-04-2400,-0.346170621552418
1410,2022-04-24,01,-0.08280909129164436,2022-04-2401,0.006851326721259432
1411,2022-04-24,02,-0.05768636110323397,2022-04-2402,0.025122730188410394
1412,2022-04-24,03,-0.25301949285223324,2022-04-2403,-0.19533313174899927
1413,2022-04-24,04,-0.19715087612469992,2022-04-2404,0.05586861672753332
1414,2022-04-24,05,0.11178571890507426,2022-04-2405,0.30893659502977416
1415,2022-04-24,06,0.43123400837183,2022-04-2406,0.31944828946675574
1416,2022-04-24,07,0.17752054193988442,2022-04-2407,-0.2537134664319456
1417,2022-04-24,08,0.04785000413973281,2022-04-2408,-0.12967053780015161
1418,2022-04-24,09,-0.045660311681410624,2022-04-2409,-0.09351031582114344
1419,2022-04-24,10,0.3592710222886956,2022-04-2410,0.4049313339701062
1420,2022-04-24,11,-0.06282622696923428,2022-04-2411,-0.4220972492579299
1421,2022-04-24,12,-0.526463514294576,2022-04-2412,-0.46363728732534176
1422,2022-04-24,13,-0.1743124975822866,2022-04-2413,0.35215101671228943
1423,2022-04-24,14,-0.028444281752620426,2022-04-2414,0.14586821582966616
1424,2022-04-24,15,-0.011790089242093198,2022-04-2415,0.01665419251052723
1425,2022-04-24,16,-0.18478112379616163,2022-04-2416,-0.17299103455406842
1426,2022-04-24,17,0.003480286350552465,2022-04-2417,0.1882614101467141
1427,2022-04-24,18,0.026894849523441077,2022-04-2418,0.023414563172888612
1428,2022-04-24,19,0.0432790485166368,2022-04-2419,0.016384198993195726
1429,2022-04-24,20,0.06576500032097102,2022-04-2420,0.022485951804334214
1430,2022-04-24,21,-0.09373999583450231,2022-04-2421,-0.1595049961554733
1431,2022-04-24,22,-0.07646619423594274,2022-04-2422,0.01727380159855957
1432,2022-04-24,23,0.22837499767127964,2022-04-2423,0.30484119190722236
1433,2022-04-25,00,-0.13875079527497292,2022-04-2500,-0.3671257929462526
1434,2022-04-25,01,-0.003158729582551926,2022-04-2501,0.135592065692421
1435,2022-04-25,02,0.014596077376136593,2022-04-2502,0.01775480695868852
1436,2022-04-25,03,-0.027758065731294693,2022-04-2503,-0.04235414310743128
1437,2022-04-25,04,0.12033424633618904,2022-04-2504,0.14809231206748374
1438,2022-04-25,05,0.1949249998666346,2022-04-2505,0.07459075353044557
1439,2022-04-25,06,-0.08278116043927013,2022-04-2506,-0.2777061603059047
1440,2022-04-25,07,-0.029733330914468475,2022-04-2507,0.05304782952480165
1441,2022-04-25,08,0.023275926295253966,2022-04-2508,0.05300925720972244
1442,2022-04-25,09,0.1611488863825798,2022-04-2509,0.13787296008732583
1443,2022-04-25,10,0.017744574291878437,2022-04-2510,-0.14340431209070137
1444,2022-04-25,11,-0.08067564026285441,2022-04-2511,-0.09842021455473285
1445,2022-04-25,12,-0.050455072435779846,2022-04-2512,0.030220567827074565
1446,2022-04-25,13,0.06549166382423469,2022-04-2513,0.11594673626001453
1447,2022-04-25,14,0.09919351608388954,2022-04-2514,0.03370185225965486
1448,2022-04-25,15,0.21582095140502566,2022-04-2515,0.11662743532113612
1449,2022-04-25,16,0.2140989372942676,2022-04-2516,-0.0017220141107580633
1450,2022-04-25,17,0.1508343120050781,2022-04-2517,-0.0632646252891895
1451,2022-04-25,18,-0.17337967500418097,2022-04-2518,-0.3242139870092591
1452,2022-04-25,19,-0.048029172234237194,2022-04-2519,0.12535050276994378
1453,2022-04-25,20,-0.05269029269953376,2022-04-2520,-0.004661120465296563
1454,2022-04-25,21,0.04578777522676521,2022-04-2521,0.09847806792629896
1455,2022-04-25,22,-0.05470000409473807,2022-04-2522,-0.10048777932150327
1456,2022-04-25,23,-0.09177222289144993,2022-04-2523,-0.03707221879671186
1457,2022-04-26,00,-0.23103577258989094,2022-04-2600,-0.139263549698441
1458,2022-04-26,01,-0.06745714190460386,2022-04-2601,0.16357863068528708
1459,2022-04-26,02,0.042529631268095086,2022-04-2602,0.10998677317269895
1460,2022-04-26,03,-0.304668448377578,2022-04-2603,-0.34719807964567306
1461,2022-04-26,04,-0.4075632568220703,2022-04-2604,-0.10289480844449228
1462,2022-04-26,05,-0.19836435448562745,2022-04-2605,0.20919890233644284
1463,2022-04-26,06,0.19715237794887452,2022-04-2606,0.39551673243450197
1464,2022-04-26,07,0.1570428583238806,2022-04-2607,-0.04010951962499393
1465,2022-04-26,08,0.09830000072717666,2022-04-2608,-0.05874285759670393
1466,2022-04-26,09,-0.26193108127729314,2022-04-2609,-0.3602310820044698
1467,2022-04-26,10,-0.10289716422029421,2022-04-2610,0.15903391705699893
1468,2022-04-26,11,0.12859508349392257,2022-04-2611,0.23149224771421678
1469,2022-04-26,12,0.14911214700926131,2022-04-2612,0.020517063515338746
1470,2022-04-26,13,0.10820671593520179,2022-04-2613,-0.04090543107405953
1471,2022-04-26,14,0.16184326655303055,2022-04-2614,0.053636550617828765
1472,2022-04-26,15,0.11269302103062008,2022-04-2615,-0.04915024552241047
1473,2022-04-26,16,0.14992438606554415,2022-04-2616,0.037231365034924066
1474,2022-04-26,17,0.06709185719143512,2022-04-2617,-0.08283252887410902
1475,2022-04-26,18,0.013244734880955596,2022-04-2618,-0.05384712231047953
1476,2022-04-26,19,0.1890327538010375,2022-04-2619,0.17578801892008192
1477,2022-04-26,20,0.13988499697297813,2022-04-2620,-0.049147756828059386
1478,2022-04-26,21,0.0811323490103378,2022-04-2621,-0.05875264796264032
1479,2022-04-26,22,0.20409130224067232,2022-04-2622,0.12295895323033451
1480,2022-04-26,23,0.014097998775541782,2022-04-2623,-0.18999330346513055
1481,2022-04-27,00,0.1085915235897242,2022-04-2700,0.09449352481418241
1482,2022-04-27,01,0.16743333221723636,2022-04-2701,0.05884180862751216
1483,2022-04-27,02,0.05442352848602276,2022-04-2702,-0.1130098037312136
1484,2022-04-27,03,-0.09818030408386028,2022-04-2703,-0.15260383256988302
1485,2022-04-27,04,-0.05954102671936027,2022-04-2704,0.038639277364500006
1486,2022-04-27,05,0.12553658263712394,2022-04-2705,0.1850776093564842
1487,2022-04-27,06,0.16167380660772324,2022-04-2706,0.03613722397059929
1488,2022-04-27,07,0.27994871473847294,2022-04-2707,0.1182749081307497
1489,2022-04-27,08,0.26924385790500727,2022-04-2708,-0.01070485683346567
1490,2022-04-27,09,0.30457428145621507,2022-04-2709,0.0353304235512078
1491,2022-04-27,10,0.18077472339455897,2022-04-2710,-0.1237995580616561
1492,2022-04-27,11,-0.12169667212292552,2022-04-2711,-0.3024713955174845
1493,2022-04-27,12,0.08451977638261658,2022-04-2712,0.2062164485055421
1494,2022-04-27,13,0.11386153849844749,2022-04-2713,0.029341762115830908
1495,2022-04-27,14,0.11511236955363725,2022-04-2714,0.0012508310551897633
1496,2022-04-27,15,0.11950119039309877,2022-04-2715,0.004388820839461516
1497,2022-04-27,16,0.07134799879044294,2022-04-2716,-0.048153191602655826
1498,2022-04-27,17,0.21965000197729645,2022-04-2717,0.1483020031868535
1499,2022-04-27,18,0.12287073518808295,2022-04-2718,-0.0967792667892135
1500,2022-04-27,19,0.20150999784469603,2022-04-2719,0.07863926265661308
1501,2022-04-27,20,0.39550254971553117,2022-04-2720,0.19399255187083514
1502,2022-04-27,21,0.459683683903321,2022-04-2721,0.06418113418778981
1503,2022-04-27,22,0.25240308511042103,2022-04-2722,-0.20728059879289995
1504,2022-04-27,23,0.11308332967261474,2022-04-2723,-0.13931975543780628
1505,2022-04-28,00,0.039061108121165526,2022-04-2800,-0.07402222155144922
1506,2022-04-28,01,0.330136105314725,2022-04-2801,0.29107499719355945
1507,2022-04-28,02,-0.10502903343689057,2022-04-2802,-0.43516513875161555
1508,2022-04-28,03,0.04939749855548144,2022-04-2803,0.154426531992372
1509,2022-04-28,04,0.47189999451158476,2022-04-2804,0.42250249595610334
1510,2022-04-28,05,0.201374991874521,2022-04-2805,-0.2705250026370638
1511,2022-04-28,06,0.2276242399080233,2022-04-2806,0.026249248033502315
1512,2022-04-28,07,0.3779267892241478,2022-04-2807,0.1503025493161245
1513,2022-04-28,08,0.0782247195334247,2022-04-2808,-0.2997020696907231
1514,2022-04-28,09,0.21646595449048153,2022-04-2809,0.1382412349570568
1515,2022-04-28,10,0.25444057734980097,2022-04-2810,0.037974622859319435
1516,2022-04-28,11,0.19623541195566455,2022-04-2811,-0.05820516539413642
1517,2022-04-28,12,0.07427786418613587,2022-04-2812,-0.12195754776952868
1518,2022-04-28,13,0.04401964298449457,2022-04-2813,-0.030258221201641303
1519,2022-04-28,14,0.17942527374559705,2022-04-2814,0.13540563076110249
1520,2022-04-28,15,0.06774705977124326,2022-04-2815,-0.11167821397435379
1521,2022-04-28,16,0.18768987304802182,2022-04-2816,0.11994281327677855
1522,2022-04-28,17,0.11215154434909526,2022-04-2817,-0.07553832869892656
1523,2022-04-28,18,0.2507034442548094,2022-04-2818,0.13855189990571415
1524,2022-04-28,19,0.07781874854117632,2022-04-2819,-0.17288469571363307
1525,2022-04-28,20,0.16511454812505028,2022-04-2820,0.08729579958387396
1526,2022-04-28,21,-0.026124490310951154,2022-04-2821,-0.19123903843600143
1527,2022-04-28,22,0.08993278816342354,2022-04-2822,0.11605727847437469
1528,2022-04-28,23,0.09502642053478169,2022-04-2823,0.005093632371358153
1529,2022-04-29,00,0.020305408617934666,2022-04-2900,-0.07472101191684702
1530,2022-04-29,01,0.14210480165481568,2022-04-2901,0.121799393036881
1531,2022-04-29,02,-0.11892438407351331,2022-04-2902,-0.261029185728329
1532,2022-04-29,03,0.06788000036031008,2022-04-2903,0.1868043844338234
1533,2022-04-29,04,0.30739117315148606,2022-04-2904,0.23951117279117598
1534,2022-04-29,05,0.15318386965701658,2022-04-2905,-0.15420730349446948
1535,2022-04-29,06,-0.20595901874733752,2022-04-2906,-0.3591428884043541
1536,2022-04-29,07,-0.13478686961561742,2022-04-2907,0.0711721491317201
1537,2022-04-29,08,-0.32386984829516974,2022-04-2908,-0.18908297867955232
1538,2022-04-29,09,0.09579999983873007,2022-04-2909,0.4196698481338998
1539,2022-04-29,10,0.09962353028137894,2022-04-2910,0.0038235304426488675
1540,2022-04-29,11,-0.04654999760289987,2022-04-2911,-0.14617352788427881
1541,2022-04-29,12,-0.08763067949224602,2022-04-2912,-0.04108068188934615
1542,2022-04-29,13,-0.1901297832423068,2022-04-2913,-0.10249910375006079
1543,2022-04-29,14,-0.013973404593924259,2022-04-2914,0.17615637864838254
1544,2022-04-29,15,0.0288706669708093,2022-04-2915,0.04284407156473356
1545,2022-04-29,16,-0.01271379127263509,2022-04-2916,-0.041584458243444394
1546,2022-04-29,17,0.10232816935634949,2022-04-2917,0.11504196062898459
1547,2022-04-29,18,0.2069150655951402,2022-04-2918,0.10458689623879071
1548,2022-04-29,19,-0.058666663244366646,2022-04-2919,-0.2655817288395068
1549,2022-04-29,20,0.183367307512806,2022-04-2920,0.24203397075717265
1550,2022-04-29,21,0.1541435882831231,2022-04-2921,-0.029223719229682893
1551,2022-04-29,22,0.2801178109972444,2022-04-2922,0.12597422271412131
1552,2022-04-29,23,0.022946155343491297,2022-04-2923,-0.2571716556537531
1553,2022-04-30,00,0.33763657964584304,2022-04-3000,0.3146904243023517
1554,2022-04-30,01,0.3074460672528556,2022-04-3001,-0.030190512392987423
1555,2022-04-30,02,0.09578928564276014,2022-04-3002,-0.2116567816100955
1556,2022-04-30,03,0.20987600088119507,2022-04-3003,0.11408671523843493
1557,2022-04-30,04,0.16716086848274522,2022-04-3004,-0.042715132398449845
1558,2022-04-30,05,0.29895714342239355,2022-04-3005,0.13179627493964832
1559,2022-04-30,06,0.11173846324284871,2022-04-3006,-0.18721868017954485
1560,2022-04-30,07,0.24828749778680503,2022-04-3007,0.13654903454395634
1561,2022-04-30,08,-0.0347619991004467,2022-04-3008,-0.28304949688725173
1562,2022-04-30,09,0.2083816294159208,2022-04-3009,0.2431436285163675
1563,2022-04-30,10,0.04588571409620936,2022-04-3010,-0.16249591531971144
1564,2022-04-30,11,0.02695999915401141,2022-04-3011,-0.01892571494219795
1565,2022-04-30,12,0.03244210662026154,2022-04-3012,0.005482107466250132
1566,2022-04-30,13,0.15228643906065972,2022-04-3013,0.11984433244039819
1567,2022-04-30,14,0.3196814471194821,2022-04-3014,0.16739500805882238
1568,2022-04-30,15,0.09328192580177123,2022-04-3015,-0.22639952131771085
1569,2022-04-30,16,0.055612607663419064,2022-04-3016,-0.03766931813835217
1570,2022-04-30,17,0.03806547838307563,2022-04-3017,-0.017547129280343438
1571,2022-04-30,18,-0.6937349937426356,2022-04-3018,-0.7318004721257112
1572,2022-04-30,19,-0.696710250634923,2022-04-3019,-0.0029752568922873923
1573,2022-04-30,20,-0.48075466198225814,2022-04-3020,0.21595558865266484
1574,2022-04-30,21,-0.5978478207657842,2022-04-3021,-0.11709315878352611
1575,2022-04-30,22,-0.5608247069363621,2022-04-3022,0.03702311382942214
1576,2022-04-30,23,-0.5415624956496887,2022-04-3023,0.01926221128667338
1577,2022-05-01,00,-0.4540318538129857,2022-05-0100,0.087530641836703
1578,2022-05-01,01,-0.6349623873829842,2022-05-0101,-0.18093053356999844
1579,2022-05-01,02,-0.5485552171273018,2022-05-0102,0.08640717025568234
1580,2022-05-01,03,-0.3469982133246958,2022-05-0103,0.201557003802606
1581,2022-05-01,04,-0.25227301272134933,2022-05-0104,0.0947252006033465
1582,2022-05-01,05,-0.4599558086416056,2022-05-0105,-0.2076827959202563
1583,2022-05-01,06,-0.31742894296583374,2022-05-0106,0.14252686567577189
1584,2022-05-01,07,-0.18843037785985803,2022-05-0107,0.1289985651059757
1585,2022-05-01,08,-0.12867228897759714,2022-05-0108,0.05975808888226089
1586,2022-05-01,09,-0.1672988072303789,2022-05-0109,-0.038626518252781766
1587,2022-05-01,10,0.3846135388982172,2022-05-0110,0.5519123461285961
1588,2022-05-01,11,0.16287070497719927,2022-05-0111,-0.22174283392101793
1589,2022-05-01,12,0.00394186130616554,2022-05-0112,-0.15892884367103374
1590,2022-05-01,13,-0.26714569606528377,2022-05-0113,-0.2710875573714493
1591,2022-05-01,14,-0.057567001059651374,2022-05-0114,0.2095786950056324
1592,2022-05-01,15,-0.20907026683693533,2022-05-0115,-0.15150326577728396
1593,2022-05-01,16,-0.0725181824781678,2022-05-0116,0.13655208435876753
1594,2022-05-01,17,-0.3253486917718597,2022-05-0117,-0.2528305092936919
1595,2022-05-01,18,-0.17133491669618894,2022-05-0118,0.15401377507567077
1596,2022-05-01,19,0.14936578788451457,2022-05-0119,0.32070070458070354
1597,2022-05-01,20,-0.10253492139634632,2022-05-0120,-0.2519007092808609
1598,2022-05-01,21,-0.07708951674642102,2022-05-0121,0.0254454046499253
1599,2022-05-01,22,-0.00504078872893986,2022-05-0122,0.07204872801748116
1600,2022-05-01,23,0.009752380351225534,2022-05-0123,0.014793169080165394
1601,2022-05-02,00,0.1173799982915322,2022-05-0200,0.10762761794030666
1602,2022-05-02,01,-0.2575000037252903,2022-05-0201,-0.3748800020168225
1603,2022-05-02,02,-0.22460244390053477,2022-05-0202,0.032897559824755535
1604,2022-05-02,03,-0.21553958331545195,2022-05-0203,0.009062860585082821
1605,2022-05-02,04,-0.14172857063157218,2022-05-0204,0.07381101268387977
1606,2022-05-02,05,-0.5635368380107377,2022-05-0205,-0.42180826737916555
1607,2022-05-02,06,-0.35043636184524407,2022-05-0206,0.21310047616549366
1608,2022-05-02,07,-0.06815909408032894,2022-05-0207,0.28227726776491513
1609,2022-05-02,08,0.005870492915149595,2022-05-0208,0.07402958699547854
1610,2022-05-02,09,-0.18863012932547152,2022-05-0209,-0.19450062224062112
1611,2022-05-02,10,-0.1402952028821184,2022-05-0210,0.048334926443353105
1612,2022-05-02,11,-0.1352450955732196,2022-05-0211,0.005050107308898821
1613,2022-05-02,12,-0.2138523049079455,2022-05-0212,-0.0786072093347259
1614,2022-05-02,13,-0.05244247523029294,2022-05-0213,0.16140982967765255
1615,2022-05-02,14,0.03773500021547079,2022-05-0214,0.09017747544576374
1616,2022-05-02,15,-0.05146513674237312,2022-05-0215,-0.08920013695784391
1617,2022-05-02,16,0.06605624893148031,2022-05-0216,0.11752138567385342
1618,2022-05-02,17,-0.010595295622068294,2022-05-0217,-0.0766515445535486
1619,2022-05-02,18,-0.05959677407818456,2022-05-0218,-0.04900147845611627
1620,2022-05-02,19,0.11226812946599918,2022-05-0219,0.17186490354418374
1621,2022-05-02,20,0.19803124835016206,2022-05-0220,0.08576311888416288
1622,2022-05-02,21,-0.004003999084234238,2022-05-0221,-0.2020352474343963
1623,2022-05-02,22,0.08623108136895541,2022-05-0222,0.09023508045318965
1624,2022-05-02,23,0.011359650053476033,2022-05-0223,-0.07487143131547938
1625,2022-05-03,00,-0.047668182883750305,2022-05-0300,-0.05902783293722634
1626,2022-05-03,01,0.19049056872444334,2022-05-0301,0.23815875160819364
1627,2022-05-03,02,0.19963600099086762,2022-05-0302,0.00914543226642428
1628,2022-05-03,03,0.15499117817072308,2022-05-0303,-0.044644822820144536
1629,2022-05-03,04,0.3083857139129014,2022-05-0304,0.15339453574217835
1630,2022-05-03,05,0.11260277829650375,2022-05-0305,-0.19578293561639767
1631,2022-05-03,06,0.11584999988831225,2022-05-0306,0.0032472215918084996
1632,2022-05-03,07,0.2036749967797236,2022-05-0307,0.08782499689141134
1633,2022-05-03,08,0.04305172647381651,2022-05-0308,-0.16062327030590706
1634,2022-05-03,09,0.16447924597645705,2022-05-0309,0.12142751950264054
1635,2022-05-03,10,0.2434799976208631,2022-05-0310,0.07900075164440604
1636,2022-05-03,11,0.2594514267253024,2022-05-0311,0.015971429104439328
1637,2022-05-03,12,0.19815454198555513,2022-05-0312,-0.06129688473974729
1638,2022-05-03,13,0.002861765487229123,2022-05-0313,-0.195292776498326
1639,2022-05-03,14,0.16787462225600855,2022-05-0314,0.16501285676877941
1640,2022-05-03,15,0.04242340316797825,2022-05-0315,-0.1254512190880303
1641,2022-05-03,16,0.050552270459857856,2022-05-0316,0.008128867291879609
1642,2022-05-03,17,-0.014191432297229767,2022-05-0317,-0.06474370275708763
1643,2022-05-03,18,0.1620574468310843,2022-05-0318,0.17624887912831408
1644,2022-05-03,19,0.0625280025601387,2022-05-0319,-0.09952944427094561
1645,2022-05-03,20,0.06420512955922347,2022-05-0320,0.0016771269990847743
1646,2022-05-03,21,-0.036624998599290845,2022-05-0321,-0.10083012815851432
1647,2022-05-03,22,0.08785918149717,2022-05-0322,0.12448418009646084
1648,2022-05-03,23,0.08431388582620356,2022-05-0323,-0.003545295670966439
1649,2022-05-04,00,0.24756666753027173,2022-05-0400,0.16325278170406818
1650,2022-05-04,01,0.2181795435026288,2022-05-0401,-0.02938712402764293
1651,2022-05-04,02,-0.043950002353924975,2022-05-0402,-0.2621295458565538
1652,2022-05-04,03,0.15884544897937414,2022-05-0403,0.20279545133329913
1653,2022-05-04,04,0.235548147448787,2022-05-0404,0.07670269846941286
1654,2022-05-04,05,0.13949564941551373,2022-05-0405,-0.09605249803327326
1655,2022-05-04,06,0.10794255295966534,2022-05-0406,-0.03155309645584839
1656,2022-05-04,07,0.2674049116426804,2022-05-0407,0.15946235868301503
1657,2022-05-04,08,0.18974606412347783,2022-05-0408,-0.07765884751920255
